EVTDESCDUEL2;You and [duelist_1.GetTitledFirstName] slowly circle each other, tense and focused. You scan [duelist_1.GetHerHim] for any sign of weakness, any opening in [duelist_1.GetHerHis] defense that you could possibly exploit.;Vous et [duelist_1.GetTitledFirstName] vous tournez lentement autour, tendus et concentrés, guettant chez l’autre le moindre signe de faiblesse, la moindre ouverture dans sa défense. ;;;Tú y [duelist_1.GetTitledFirstName] os posicionáis frente a frente, la tensión se palpa en el ambiente. Lo observas buscando signos de flaqueza para descubrir alguna brecha en su defensa y dirigir el golpe.;;;;;;;;;x
EVTDESCDUEL2BATTLE;In the midst of the battle you and [duelist_1.GetTitledFirstName] circle each other, tense and focused. The raging scene around you seems to slow down as you scan [duelist_1.GetHerHim] for any sign of weakness, any opening in [duelist_1.GetHerHis] defense that you could possibly exploit.;Au milieu de la bataille, vous et [duelist_1.GetTitledFirstName] vous tournez autour, tendus, concentrés. L'univers furieux et sanglant autour de vous semble ralentir alors que vous êtes à l'affût du moindre signe de faiblesse, de la moindre ouverture dans sa défense que vous pourriez exploiter.;;;En mitad del combate tú y [duelist_1.GetTitledFirstName] os posicionáis frente a frente, la tensión se palpa en el ambiente. El tiempo parece ir cada vez más despacio mientras buscas algún signo de flaqueza para descubrir alguna brecha que pueda darte ventaja.;;;;;;;;;x
EVTDESCDUEL2TRIALBYCOMBAT;The court looks on tensely as you and [duelist_1.GetTitledFirstName] face eachother in the trial. You scan [duelist_1.GetHerHim] for any sign of weakness, any opening in [duelist_1.GetHerHis] defense that you could possibly exploit.;Les membres de la cour vous observent en silence alors que vous faîtes face à [duelist_1.GetTitledFirstName] dans ce duel judiciaire. Vous êtes à l'affût du moindre signe de faiblesse, de la moindre ouverture dans sa défense que vous pourriez exploiter.;;;La corte está muy tensa cuando tú y [FromFrom.GetTitledFirstName] os enfrentáis en el duelo. Lo observas buscando signos de flaqueza para descubrir alguna brecha en su defensa y dirigir el golpe.;;;;;;;;;x
EVTDESCDUEL2WOUNDED;[duelist_1.GetTitledFirstName] faces you, and [duelist_1.GetSheHe] realises you are struggling with a wound. [duelist_1.GetSheHeCap] is looking at you searching for any sign of weakness, but you stand resolutely, ready to meet [duelist_1.GetHerHim].;[duelist_1.GetTitledFirstName] vous fait face et [duelist_1.GetSheHe] remarque que vous lutter contre une blessure. [duelist_1.GetSheHeCap] vous regarde, à l'affût du moindre signe de faiblesse, mais vous vous tenez droit et semblez résolu, prêt à l'affronter. ;;;[duelist_1.GetTitledFirstName] se te enfrenta, y se da cuenta que estás herido. Busca algún signo de flaqueza, pero te mantienes con firmeza, listo para el encuentro.;;;;;;;;;x
EVTDESCDUEL2MAIMED;Your grievous injury is clearly hampering you as you assume the position to duel [duelist_1.GetTitledFirstName]. [duelist_1.GetSheHeCap] seems confident because of this, but you hold your ground regardless, ready to take advantage of any opening in [duelist_1.GetHerHis] defense that you could possibly exploit.;Votre grave blessure vous gêne clairement alors que vous vous mettez en position pour affronter [duelist_1.GetTitledFirstName]. [duelist_1.GetSheHeCap] semble sûr de lui mais vous restez concentré, prêt à frapper à la moindre ouverture dans sa garde.;;;Tu grave lesión te dificulta enormemente el duelo contra [duelist_1.GetTitledFirstName]. Parece confiado debido a ello, pero te mantienes firme sin miramientos, listo para aprovechar cualquier brecha de su defensa.;;;;;;;;;x
EVTDESCDUEL2ILL;You are not in the best condition to fight, and [duelist_1.GetTitledFirstName] is seemingly heartened by your illness. You bravely assume the position to meet [duelist_1.GetHerHim] regardless, ready to strike at any lapse in [duelist_1.GetHerHis] defense.;Vous n'êtes pas dans les meilleures conditions pour vous battre, et [duelist_1.GetTitledFirstName] semble content de vous voir si mal en point. Vous vous mettez courageusement en position pour l'affronter, prêt à frapper à la moindre erreur de sa part.;;;No estás en las mejores condiciones para luchar, y [duelist_1.GetTitledFirstName] parece contento por tu enfermedad. Asumes con valor el duelo, listo para aprovechar cualquier brecha de su defensa.;;;;;;;;;x
EVTDESCDUEL2YOUNG;Your weapon feels heavy in your young hands, your armour cumbersome. Yet you stand ready to face [duelist_1.GetTitledFirstName] in combat, slowly circling [duelist_1.GetHerHim] as you search for opportunity to strike.;Votre arme semble si lourde à vos jeunes bras et votre armure semble peser le poids d'un dragon. Néanmoins vous vous tenez prêt à affronter [duelist_1.GetTitledFirstName]. Vous tournez autour de [duelist_1.GetHerHim], cherchant une opportunité de frapper.;;;Tu arma parece pesar demasiado en tus jóvenes manos, y tu armadura incómoda. A pesar de ello, te levantas y te enfrentas a [duelist_1.GetTitledFirstName] en combate, listo para aprovechar cualquier brecha de su defensa.;;;;;;;;;x
EVTDESCDUEL2WOUNDEDOPP;As [duelist_1.GetTitledFirstName] faces you, you realise [duelist_1.GetSheHe] is struggling with a wound. You scan [duelist_1.GetHerHim] searching for any sign of weakness, but [duelist_1.GetSheHe] stand resolutely, ready to meet you.;Alors que vous faîtes face à [duelist_1.GetTitledFirstName], vous remarquez qu'[duelist_1.GetSheHe] lutte contre une blessure. Vous êtes à l'affût du moindre signe de faiblesse, mais [duelist_1.GetSheHe] se tient droit et semble résolu, prêt à vous affronter.;;;Cuando [duelist_1.GetTitledFirstName] se enfrenta a ti, te das cuenta que está herido. Buscas algún signo de flaqueza, pero se mantiene con firmeza, listo para el encuentro.;;;;;;;;;x
EVTDESCDUEL2MAIMEDOPP;[duelist_1.GetTitledFirstName]'s grievous injury is clearly hampering [duelist_1.GetHerHim] as you assume the position to duel [duelist_1.GetHerHim]. You gain confidence because of this, but [duelist_1.GetSheHe] is holding [duelist_1.GetHerHis] ground regardless, ready to take advantage of any opening in your defense that [duelist_1.GetSheHe] could possibly exploit.;Vous vous mettez en position pour affronter [duelist_1.GetTitledFirstName]. Sa grave blessure semble clairement le(a) gêner et cela vous donne confiance en vous. Mais [duelist_1.GetSheHe] reste concentré, prêt à frapper à la moindre ouverture dans votre garde.;;;La grave lesión de [duelist_1.GetTitledFirstName] le dificulta enormemente el duelo contra ti. Ganas confianza por ello, pero se mantiene firme, listo para aprovechar cualquier brecha en tu defensa.;;;;;;;;;x
EVTDESCDUEL2ILLOPP;[duelist_1.GetTitledFirstName] is not in the best condition to fight, and so you take heart from [duelist_1.GetHerHis] illness. [duelist_1.GetSheHeCap] bravely assume the position to meet you regardless, and so you prepare to strike at any lapse in [duelist_1.GetHerHis] defense.;[duelist_1.GetTitledFirstName] n'est pas dans les meilleures conditions pour se battre, et vous êtes content de le voir si mal en point. [duelist_1.GetSheHeCap] se met courageusement en position pour vous affronter, prêt à frapper à la moindre erreur de votre part.;;;[duelist_1.GetTitledFirstName] no está en las mejores condiciones para luchar, y te alegras por su enfermedad. Asume con valor el duelo, listo para aprovechar cualquier brecha de tu defensa.;;;;;;;;;x
EVTDESCDUEL2YOUNGOPP;[duelist_1.GetTitledFirstName] is clearly struggling with the weight of the weapon in [duelist_1.GetHerHis] young hands, [duelist_1.GetHerHis] armour labouring [duelist_1.GetHerHim] also. Yet [duelist_1.GetSheHe] stands ready to face you in combat, slowly circling you as you both search for opportunity to strike.;Les jeunes mains de [duelist_1.GetTitledFirstName] semblent clairement avoir du mal à lever son arme et son armure semble peser le poids d'un dragon. Néanmoins [duelist_1.GetSheHe] se tient prêt àvous affronter. [duelist_1.GetSheHeCap] tourne autour de vous, cherchant une opportunité de frapper.;;;[duelist_1.GetTitledFirstName] parece tener problemas con su arma y su armadura.  A pesar de ello, se levanta y te enfrenta en combate, listo para aprovechar cualquier brecha de tu defensa.;;;;;;;;;x
EVTOPTADUEL2;One mistake is all [duelist_1.GetSheHe]'ll get...;[duelist_1.GetSheHeCap] n’aura droit qu’à une seule erreur... ;;;Un error es todo lo que necesita...;;;;;;;;;x
EVTOPTADUEL2TRIALBYCOMBAT;[Root.Religion.GetHighGodNameCap] will guide me...;[Root.Religion.GetHighGodNameCap] me guidera(ont)...;;;[Root.Religion.GetHighGodName] me guiará...;;;;;;;;;x
EVTOPTADUEL2WOUNDED;This flesh wound will not stop me...;Cette blessure ne m'arrêtera pas…;;;Esta herida superficial no me detendrá...;;;;;;;;;x
EVTOPTADUEL2MAIMED;Even with my injury my strike shall be quick...;Même avec cette blessure, mon frappe sera mortelle… ;;;Mi lesión no detendrá mi ataque...;;;;;;;;;x
EVTOPTADUEL2WOUNDEDOPP;I will aim for [duelist_1.GetHerHis] wound...;Je vais frapper sa blessure… ;;;Apuntaré a su herida...;;;;;;;;;x
EVTOPTADUEL2YOUNGOPP;I cannot fail to miss against this [duelist_1.GetLadLass]...;Je ne peux perder face à ce(tte)...;;;No puedo perder contra este [duelist_1.GetLadLass]...;;;;;;;;;x
EVTOPTBDUEL2;[duelist_1.GetSheHeCap] is no match for my might...;[duelist_1.GetSheHeCap] ne vaut rien face à moi…;;;[duelist_1.GetSheHeCap] no es rival para mi…;;;;;;;;;x
EVTOPTBDUEL2TRIALBYCOMBAT;My faith in [Root.Religion.GetHighGodNameCap] gives me strength...;Ma foi en [Root.Religion.GetHighGodNameCap] me donne la force...;;;Mi fe en [Root.Religion.GetHighGodNameCap] me da fuerzas...;;;;;;;;;x
EVTOPTBDUEL2WOUNDED;No puny scratch will stop my might...;Ce n'est pas un(e) petit(e) malingre qui va me faire peur...;;;No es más que un enclenque...;;;;;;;;;x
EVTOPTBDUEL2MAIMED;I am stronger than this injury! [duelist_1.GetTitledFirstName] will suffer...;Je suis plus fort que cette blessure ! [duelist_1.GetTitledFirstName] va souffrir...;;;Soy más duro que esta lesión! [duelist_1.GetTitledFirstName] sufrirá...;;;;;;;;;x
EVTOPTBDUEL2WOUNDEDOPP;[duelist_1.GetHerHisCap] wound leaves him weak and pitiful...;Sa blessure le(a) rend faible et pitoyable…;;;Su herida le hace parecer débil y patético...;;;;;;;;;x
EVTOPTBDUEL2YOUNGOPP;This puny whelp of a [duelist_1.GetLadLass] is no match for me...;Ce microbe ne m'arrive pas à la cheville…;;;Este gusano no me llega ni a la altura de los zapatos…;;;;;;;;;x
EVTOPTCDUEL2;[duelist_1.GetSheHeCap]'ll not even manage to touch me...;[duelist_1.GetSheHeCap] n'arrivera même pas à me toucher…;;;[duelist_1.GetSheHeCap] ni siquiera logrará tocarme…;;;;;;;;;x
EVTOPTCDUEL2TRIALBYCOMBAT;My will is strong and [Root.Religion.GetHighGodNameCap] protects me...;Ma volonté est forte et [Root.Religion.GetHighGodNameCap] me protège(nt)...;;;Mi voluntad es fuerte y [Root.Religion.GetHighGodNameCap] me protege...;;;;;;;;;x
EVTOPTCDUEL2WOUNDED;Even with this flesh wound [duelist_1.GetSheHe] won't get me again...;Même avec cette blessure, [duelist_1.GetSheHe] ne m'aura pas une nouvelle fois...;;;Incluso con esta herida, [duelist_1.GetSheHe] no llegará otra vez...;;;;;;;;;x
EVTOPTCDUEL2MAIMED;My injury will not halt my strike...;Ma blessure ne va pas stopper ma frappe…;;;Mi lesión no detendrá mi ataque...;;;;;;;;;x
EVTOPTCDUEL2WOUNDEDOPP;With [duelist_1.GetHerHis] wound [duelist_1.GetSheHe]'ll be no match for me...;Avec sa blessure, [duelist_1.GetSheHe] ne vaut rien face à moi...;;;Con su herida, [duelist_1.GetSheHe] no es rival para mi…;;;;;;;;;x
EVTOPTCDUEL2YOUNGOPP;I will barely be scratched by this young [duelist_1.GetLadLass]...;Ce(tte) [duelist_1.GetLadLass] va à peine m'égratigner...;;;Este [duelist_1.GetLadLass] no me hará ni un rasguño...;;;;;;;;;x
TOOLTIPduel_tactic_speed;You attack with speed\n;Vous attaquez avec vélocité\n;;;;;;;;;;;;x
TOOLTIPduel_tactic_force;You attack with force\n;Vous attaquez en force\n;;;;;;;;;;;;x
TOOLTIPduel_tactic_defense;You take a defensive stance\n;You prenez une posture défensive\n;;;;;;;;;;;;x
EVTDESCDUEL3;You and [duelist_2.GetTitledFirstName] slowly circle each other, tense and focused. You scan [duelist_2.GetHerHim] for any sign of weakness, any opening in [duelist_2.GetHerHis] defense that you could possibly exploit.;Vous et [duelist_2.GetTitledFirstName] vous tournez lentement autour, tendus et concentrés, guettant chez l’autre le moindre signe de faiblesse, la moindre ouverture dans sa défense. ;;;Tú y [duelist_2.GetTitledFirstName] os posicionáis frente a frente, la tensión se palpa en el ambiente. Lo observas buscando signos de flaqueza para descubrir alguna brecha en su defensa y dirigir el golpe.;;;;;;;;;x
EVTDESCDUEL3BATTLE;In the midst of the battle you and [duelist_2.GetTitledFirstName] circle each other, tense and focused. The raging scene around you seems to slow down as you scan [duelist_2.GetHerHim] for any sign of weakness, any opening in [duelist_2.GetHerHis] defense that you could possibly exploit.;Au milieu de la bataille, vous et [duelist_2.GetTitledFirstName] vous tournez autour, tendus, concentrés. L'univers furieux et sanglant autour de vous semble ralentir alors que vous êtes à l'affût du moindre signe de faiblesse, de la moindre ouverture dans sa défense que vous pourriez exploiter.;;;En mitad del combate tú y [duelist_2.GetTitledFirstName] os posicionáis frente a frente, la tensión se palpa en el ambiente. El tiempo parece ir cada vez más despacio mientras buscas algún signo de flaqueza para descubrir alguna brecha que pueda darte ventaja.;;;;;;;;;x
EVTDESCDUEL3TRIALBYCOMBAT;The court looks on tensely as you and [duelist_2.GetTitledFirstName] face eachother in the trial. You scan [duelist_2.GetHerHim] for any sign of weakness, any opening in [duelist_2.GetHerHis] defense that you could possibly exploit.;Les membres de la cour vous observent en silence alors que vous faîtes face à [duelist_2.GetTitledFirstName] dans ce duel judiciaire. Vous êtes à l'affût du moindre signe de faiblesse, de la moindre ouverture dans sa défense que vous pourriez exploiter.;;;La corte está muy tensa cuando tú y [duelist_2.GetTitledFirstName] os enfrentáis en el duelo. Lo observas buscando signos de flaqueza para descubrir alguna brecha en su defensa y dirigir el golpe.;;;;;;;;;x
EVTDESCDUEL3WOUNDED;[duelist_2.GetTitledFirstName] faces you, and [duelist_2.GetSheHe] realises you are struggling with a wound. [duelist_2.GetSheHeCap] is looking at you searching for any sign of weakness, but you stand resolutely, ready to meet [duelist_2.GetHerHim].;[duelist_2.GetTitledFirstName] vous fait face et [duelist_2.GetSheHe] remarque que vous lutter contre une blessure. [duelist_2.GetSheHeCap] vous regarde, à l'affût du moindre signe de faiblesse, mais vous vous tenez droit et semblez résolu, prêt à l'affronter. ;;;[duelist_2.GetTitledFirstName] se te enfrenta, y se da cuenta que estás herido. Busca algún signo de flaqueza, pero te mantienes con firmeza, listo para el encuentro.;;;;;;;;;x
EVTDESCDUEL3MAIMED;Your grievous injury is clearly hampering you as you assume the position to duel [duelist_2.GetTitledFirstName]. [duelist_2.GetSheHeCap] seems confident because of this, but you hold your ground regardless, ready to take advantage of any opening in [duelist_2.GetHerHis] defense that you could possibly exploit.;Votre grave blessure vous gêne clairement alors que vous vous mettez en position pour affronter [duelist_2.GetTitledFirstName]. [duelist_2.GetSheHeCap] semble sûr de lui mais vous restez concentré, prêt à frapper à la moindre ouverture dans sa garde.;;;Tu grave lesión te dificulta enormemente el duelo contra [duelist_2.GetTitledFirstName]. Parece confiado, pero te mantienes firme, listo para aprovechar cualquier brecha de su defensa.;;;;;;;;;x
EVTDESCDUEL3ILL;You are not in the best condition to fight, and [duelist_2.GetTitledFirstName] is seemingly heartened by your illness. You bravely assume the position to meet [duelist_2.GetHerHim] regardless, ready to strike at any lapse in [duelist_2.GetHerHis] defense.;Vous n'êtes pas dans les meilleures conditions pour vous battre, et [duelist_2.GetTitledFirstName] semble content de vous voir si mal en point. Vous vous mettez courageusement en position pour l'affronter, prêt à frapper à la moindre erreur de sa part.;;;No estás en las mejores condiciones para luchar, y [duelist_2.GetTitledFirstName] parece contento por tu enfermedad. Asumes con valor el duelo, listo para aprovechar cualquier brecha de su defensa.;;;;;;;;;x
EVTDESCDUEL3YOUNG;Your weapon feels heavy in your young hands, your armour cumbersome. Yet you stand ready to face [duelist_2.GetTitledFirstName] in combat, slowly circling [duelist_2.GetHerHim] as you search for opportunity to strike.;Votre arme semble si lourde à vos jeunes bras et votre armure semble peser le poids d'un dragon. Néanmoins vous vous tenez prêt à affronter [duelist_2.GetTitledFirstName]. Vous tournez autour de [duelist_2.GetHerHim], cherchant une opportunité de frapper.;;;Tu arma parece pesar demasiado en tus jóvenes manos, y tu armadura incómoda. A pesar de ello, te levantas y te enfrentas a [duelist_2.GetTitledFirstName] en combate, listo para aprovechar cualquier brecha de su defensa.;;;;;;;;;x
EVTDESCDUEL3WOUNDEDOPP;As [duelist_2.GetTitledFirstName] faces you, you realise [duelist_2.GetSheHe] is struggling with a wound. You scan [duelist_2.GetHerHim] searching for any sign of weakness, but [duelist_2.GetSheHe] stand resolutely, ready to meet you.;Alors que vous faîtes face à [duelist_2.GetTitledFirstName], vous remarquez qu'[duelist_2.GetSheHe] lutte contre une blessure. Vous êtes à l'affût du moindre signe de faiblesse, mais [duelist_2.GetSheHe] se tient droit et semble résolu, prêt à vous affronter.;;;Cuando [duelist_2.GetTitledFirstName] se enfrenta a ti, te das cuenta que está herido. Buscas algún signo de flaqueza, pero se mantiene con firmeza, listo para el encuentro.;;;;;;;;;x
EVTDESCDUEL3MAIMEDOPP;[duelist_2.GetTitledFirstName]'s grievous injury is clearly hampering [duelist_2.GetHerHim] as you assume the position to duel [duelist_2.GetHerHim]. You gain confidence because of this, but [duelist_2.GetSheHe] is holding [duelist_2.GetHerHis] ground regardless, ready to take advantage of any opening in your defense that [duelist_2.GetSheHe] could possibly exploit.;Vous vous mettez en position pour affronter [duelist_2.GetTitledFirstName]. Sa grave blessure semble clairement le(a) gêner et cela vous donne confiance en vous. Mais [duelist_2.GetSheHe] reste concentré, prêt à frapper à la moindre ouverture dans votre garde.;;;La grave lesión de [duelist_2.GetTitledFirstName] le dificulta enormemente el duelo contra ti. Ganas confianza por ello, pero se mantiene firme, listo para aprovechar cualquier brecha en tu defensa.;;;;;;;;;x
EVTDESCDUEL3ILLOPP;[duelist_2.GetTitledFirstName] is not in the best condition to fight, and so you take heart duelist_2 [duelist_2.GetHerHis] illness. [duelist_2.GetSheHeCap] bravely assume the position to meet you regardless, and so you prepare to strike at any lapse in [duelist_2.GetHerHis] defense.;[duelist_2.GetTitledFirstName] n'est pas dans les meilleures conditions pour se battre, et vous êtes content de le voir si mal en point. [duelist_2.GetSheHeCap] se met courageusement en position pour vous affronter, prêt à frapper à la moindre erreur de votre part.;;;[duelist_2.GetTitledFirstName] no está en las mejores condiciones para luchar, y te alegras por su enfermedad. Asume con valor el duelo, listo para aprovechar cualquier brecha de tu defensa.;;;;;;;;;x
EVTDESCDUEL3YOUNGOPP;[duelist_2.GetTitledFirstName] is clearly struggling with the weight of the weapon in [duelist_2.GetHerHis] young hands, [duelist_2.GetHerHis] armour labouring [duelist_2.GetHerHim] also. Yet [duelist_2.GetSheHe] stands ready to face you in combat, slowly circling you as you both search for opportunity to strike.;Les jeunes mains de [duelist_2.GetTitledFirstName] semblent clairement avoir du mal à lever son arme et son armure semble peser le poids d'un dragon. Néanmoins [duelist_2.GetSheHe] se tient prêt àvous affronter. [duelist_2.GetSheHeCap] tourne autour de vous, cherchant une opportunité de frapper.;;;[duelist_2.GetTitledFirstName] parece tener problemas con su arma y su armadura.  A pesar de ello, se levanta y te enfrenta en combate, listo para aprovechar cualquier brecha de tu defensa.;;;;;;;;;x
EVTOPTADUEL3;One mistake is all [duelist_1.GetSheHe]'ll get...;[duelist_2.GetSheHeCap] n’aura droit qu’à une seule erreur... ;;;Un error es todo lo que [duelist_1.GetSheHe] necesita...;;;;;;;;;x
EVTOPTADUEL3TRIALBYCOMBAT;[Root.Religion.GetHighGodNameCap] will guide me...;[Root.Religion.GetHighGodNameCap] me guidera(ont)...;;;[Root.Religion.GetHighGodNameCap] me guiará...;;;;;;;;;x
EVTOPTADUEL3WOUNDED;This flesh wound will not stop me...;Cette blessure ne m'arrêtera pas…;;;Esta herida superficial no me detendrá...;;;;;;;;;x
EVTOPTADUEL3MAIMED;Even with my injury my strike shall be quick...;Même avec cette blessure, mon frappe sera mortelle… ;;;Incluso con mi lesión mi ataque será rápido...;;;;;;;;;x
EVTOPTADUEL3WOUNDEDOPP;I will aim for [duelist_1.GetHerHis] wound...;Je vais frapper sa blessure… ;;;Apuntaré a su herida...;;;;;;;;;x
EVTOPTADUEL3YOUNGOPP;I cannot fail to miss against this [duelist_1.GetLadLass]...;Je ne peux perder face à ce(tte)...;;;No puedo perder contra este [FromFrom.GetLadLass]...;;;;;;;;;x
EVTOPTBDUEL3;[duelist_1.GetSheHeCap] is no match for my might...;[duelist_2.GetSheHeCap] ne vaut rien face à moi…;;;No es rival para mí...;;;;;;;;;x
EVTOPTBDUEL3TRIALBYCOMBAT;My faith in [Root.Religion.GetHighGodNameCap] gives me strength...;Ma foi en [Root.Religion.GetHighGodNameCap] me donne la force...;;;Mi fe en [Root.Religion.GetHighGodNameCap] me da fuerzas...;;;;;;;;;x
EVTOPTBDUEL3WOUNDED;No puny scratch will stop my might...;Ce n'est pas un(e) petit(e) malingre qui va me faire peur...;;;No es más que un enclenque...;;;;;;;;;x
EVTOPTBDUEL3MAIMED;I am stronger than this injury! [duelist_1.GetTitledFirstName] will suffer...;Je suis plus fort que cette blessure ! [duelist_2.GetTitledFirstName] va souffrir...;;;Soy más duro que esta lesión! [duelist_1.GetTitledFirstName] sufrirá...;;;;;;;;;x
EVTOPTBDUEL3WOUNDEDOPP;[duelist_1.GetHerHisCap] wound leaves him weak and pitiful...;Sa blessure le(a) rend faible et pitoyable…;;;Su herida le hace parecer débil y patético...;;;;;;;;;x
EVTOPTBDUEL3YOUNGOPP;This puny whelp of a [duelist_1.GetLadLass] is no match for me...;Ce microbe ne m'arrive pas à la cheville…;;;Este gusano no me llega ni a la altura de los zapatos…;;;;;;;;;x
EVTOPTCDUEL3;[duelist_1.GetSheHeCap]'ll not even manage to touch me...;[duelist_2.GetSheHeCap] n'arrivera même pas à me toucher…;;;[duelist_1.GetSheHeCap] ni siquiera logrará tocarme…;;;;;;;;;x
EVTOPTCDUEL3TRIALBYCOMBAT;My will is strong and [Root.Religion.GetHighGodNameCap] protects me...;Ma volonté est forte et [Root.Religion.GetHighGodNameCap] me protège(nt)...;;;Mi voluntad es fuerte y [Root.Religion.GetHighGodNameCap] me protege...;;;;;;;;;x
EVTOPTCDUEL3WOUNDED;Even with this flesh wound [duelist_1.GetSheHe] won't get me again...;Même avec cette blessure, [duelist_2.GetSheHe] ne m'aura pas une nouvelle fois...;;;Incluso con esta herida, [duelist_1.GetSheHe] no llegará otra vez...;;;;;;;;;x
EVTOPTCDUEL3MAIMED;My injury will not halt my strike...;Ma blessure ne va pas stopper ma frappe…;;;Mi lesión no detendrá mi ataque...;;;;;;;;;x
EVTOPTCDUEL3WOUNDEDOPP;With [duelist_1.GetHerHis] wound [duelist_1.GetSheHe]'ll be no match for me...;Avec sa blessure, [duelist_2.GetSheHe] ne vaut rien face à moi...;;;Con su herida, no tiene nada que hacer contra mí...;;;;;;;;;x
EVTOPTCDUEL3YOUNGOPP;I will barely be scratched by this young [duelist_1.GetLadLass]...;Ce(tte) [duelist_2.GetLadLass] va à peine m'égratigner...;;;Este [duelist_1.GetLadLass] apenas me rozará...;;;;;;;;;x
